#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
190	NM_001320658	chr10	-	123237845	123357958	123239370	123353331	18	123237845,123243211,123244908,123246867,123247504,123256045,123258008,123260339,123263303,123274636,123276832,123279492,123298105,123310803,123324015,123324951,123353222,123357475,	123239535,123243317,123245046,123246938,123247627,123256236,123258119,123260461,123263455,123274833,123276977,123279683,123298229,123310973,123324093,123325218,123353481,123357958,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
917	NM_001355216	chr10	+	43600179	43623062	43600536	43622202	16	43600179,43601823,43604478,43606654,43607546,43608300,43609003,43609927,43612031,43613820,43614978,43615528,43617393,43619118,43620330,43622022,	43600641,43602019,43604678,43606913,43607672,43608411,43609123,43610184,43612179,43613928,43615193,43615651,43617464,43619256,43620430,43623062,	0	RET	cmpl	cmpl	0,0,1,0,1,1,1,1,0,1,1,0,0,2,2,0,
172	NM_016169	chr10	+	104263728	104393292	104263909	104389912	12	104263728,104268925,104309726,104352338,104353392,104353749,104356896,104359189,104375024,104377046,104386931,104389822,	104264091,104269060,104309863,104352481,104353478,104353822,104357050,104359301,104375159,104377185,104387000,104393292,	0	SUFU	cmpl	cmpl	0,2,2,1,0,2,0,1,2,2,0,0,
917	NM_020630	chr10	+	43572474	43623062	43572706	43622202	19	43572474,43595906,43597789,43600399,43601823,43604478,43606654,43607546,43608300,43609003,43609927,43612031,43613820,43614978,43615528,43617393,43619118,43620330,43622022,	43572779,43596170,43598077,43600641,43602019,43604678,43606913,43607672,43608411,43609123,43610184,43612179,43613928,43615193,43615651,43617464,43619256,43620430,43623062,	0	RET	cmpl	cmpl	0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,2,2,0,
917	NM_020975	chr10	+	43572516	43625797	43572706	43623717	20	43572516,43595906,43597789,43600399,43601823,43604478,43606654,43607546,43608300,43609003,43609927,43612031,43613820,43614978,43615528,43617393,43619118,43620330,43622022,43623559,	43572779,43596170,43598077,43600641,43602019,43604678,43606913,43607672,43608411,43609123,43610184,43612179,43613928,43615193,43615651,43617464,43619256,43620430,43622170,43625797,	0	RET	cmpl	cmpl	0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,2,2,0,1,
190	NM_022970	chr10	-	123237843	123357972	123239370	123353331	18	123237843,123243211,123244908,123246867,123247504,123256045,123258008,123260339,123263303,123274630,123278195,123279492,123298105,123310803,123324015,123324951,123353222,123357475,	123239535,123243317,123245046,123246938,123247627,123256236,123258119,123260461,123263455,123274833,123278343,123279683,123298229,123310973,123324093,123325218,123353481,123357972,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
190	NM_023029	chr10	-	123237843	123353481	123239370	123353331	16	123237843,123243211,123244908,123246867,123247504,123256045,123258008,123260339,123263303,123274630,123276832,123279492,123298105,123310803,123324015,123353222,	123239535,123243317,123245046,123246938,123247627,123256236,123258119,123260461,123263455,123274833,123276977,123279683,123298229,123310973,123324093,123353481,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,
190	NR_073009	chr10	-	123237845	123357958	123357958	123357958	17	123237845,123243211,123244908,123246867,123247504,123256045,123258008,123260339,123263303,123274630,123276832,123278195,123279492,123298105,123310803,123353222,123357475,	123239535,123243317,123245046,123246938,123247627,123256236,123258119,123260461,123263455,123274833,123276977,123278343,123279683,123298229,123310973,123353481,123357958,	0	FGFR2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
176	NM_000051	chr11	+	108093793	108239829	108098351	108236235	63	108093793,108098321,108098502,108099904,108106396,108114679,108115514,108117690,108119659,108121427,108122563,108123543,108124540,108126941,108128207,108129712,108137897,108139136,108141790,108141977,108143258,108143448,108150217,108151721,108153436,108154953,108158326,108159703,108160328,108163345,108164039,108165653,108168013,108170440,108172374,108173579,108175401,108178623,108180886,108183137,108186549,108186737,108188099,108190680,108192027,108196036,108196784,108198371,108199747,108200940,108202170,108202605,108203488,108204612,108205695,108206571,108213948,108216469,108218005,108224492,108225537,108235808,108236051,	108093913,108098423,108098615,108100050,108106561,108114845,108115753,108117854,108119829,108121799,108122758,108123639,108124766,108127067,108128333,108129802,108138069,108139336,108141873,108142133,108143334,108143579,108150335,108151895,108153606,108155200,108158442,108159830,108160528,108163520,108164204,108165786,108168109,108170612,108172516,108173756,108175579,108178711,108181042,108183225,108186638,108186840,108188248,108190785,108192147,108196271,108196952,108198485,108199965,108201148,108202284,108202764,108203627,108204695,108205836,108206688,108214098,108216635,108218092,108224607,108225601,108235945,108239829,	0	ATM	cmpl	cmpl	-1,0,0,2,1,1,2,1,0,2,2,2,2,0,0,0,0,1,0,2,2,0,2,0,0,2,0,2,0,2,0,0,1,1,2,0,0,1,2,2,0,2,0,2,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,0,2,
589	NM_001130442	chr11	-	532241	535567	532635	534322	5	532241,533452,533765,534211,535415,	532755,533612,533944,534375,535567,	0	HRAS	cmpl	cmpl	0,2,0,0,-1,
589	NM_001318054	chr11	-	532241	535576	532635	533583	7	532241,532630,533276,533452,533765,534211,535415,	532522,532755,533358,533612,533944,534375,535576,	0	HRAS	cmpl	cmpl	-1,0,2,0,-1,-1,-1,
176	NM_001351834	chr11	+	108093793	108239829	108098351	108236235	64	108093793,108095510,108098321,108098502,108099904,108106396,108114679,108115514,108117690,108119659,108121427,108122563,108123543,108124540,108126941,108128207,108129712,108137897,108139136,108141790,108141977,108143258,108143448,108150217,108151721,108153436,108154953,108158326,108159703,108160328,108163345,108164039,108165653,108168013,108170440,108172374,108173579,108175401,108178623,108180886,108183137,108186549,108186737,108188099,108190680,108192027,108196036,108196784,108198371,108199747,108200940,108202170,108202605,108203488,108204612,108205695,108206571,108213948,108216469,108218005,108224492,108225537,108235808,108236051,	108093913,108095598,108098423,108098615,108100050,108106561,108114845,108115753,108117854,108119829,108121799,108122758,108123639,108124766,108127067,108128333,108129802,108138069,108139336,108141873,108142133,108143334,108143579,108150335,108151895,108153606,108155200,108158442,108159830,108160528,108163520,108164204,108165786,108168109,108170612,108172516,108173756,108175579,108178711,108181042,108183225,108186638,108186840,108188248,108190785,108192147,108196271,108196952,108198485,108199965,108201148,108202284,108202764,108203627,108204695,108205836,108206688,108214098,108216635,108218092,108224607,108225601,108235945,108239829,	0	ATM	cmpl	cmpl	-1,-1,0,0,2,1,1,2,1,0,2,2,2,2,0,0,0,0,1,0,2,2,0,2,0,0,2,0,2,0,2,0,0,1,1,2,0,0,1,2,2,0,2,0,2,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,0,2,
1409	NM_001351835	chr11	+	108093558	108100091	108098351	108100058	4	108093558,108098321,108098502,108099904,	108093913,108098423,108098615,108100091,	0	ATM	cmpl	cmpl	-1,0,0,2,
1409	NM_001351836	chr11	+	108094255	108100091	108098351	108100058	4	108094255,108098321,108098502,108099904,	108094413,108098423,108098615,108100091,	0	ATM	cmpl	cmpl	-1,0,0,2,
589	NM_005343	chr11	-	532241	535576	532635	534322	6	532241,532630,533452,533765,534211,535415,	532522,532755,533612,533944,534375,535576,	0	HRAS	cmpl	cmpl	-1,0,2,0,0,-1,
589	NM_176795	chr11	-	532241	535567	533295	534322	6	532241,533276,533452,533765,534211,535415,	532755,533358,533612,533944,534375,535567,	0	HRAS	cmpl	cmpl	-1,0,2,0,0,-1,
1028	NM_000075	chr12	-	58141509	58146093	58142307	58145500	8	58141509,58142964,58143236,58144438,58144705,58144989,58145282,58145957,	58142400,58143100,58143287,58144548,58144873,58145125,58145519,58146093,	0	CDK4	cmpl	cmpl	0,2,2,0,0,2,0,-1,
17	NM_001145337	chr12	+	69202803	69244464	69202991	69233629	11	69202803,69202987,69207333,69210591,69214104,69218142,69218334,69222550,69229608,69230451,69233053,	69202866,69203072,69207408,69210725,69214154,69218210,69218431,69222711,69229623,69230529,69244464,	0	MDM2	cmpl	cmpl	-1,0,0,0,2,1,0,1,0,0,0,
17	NM_001145339	chr12	+	69201951	69239324	69202257	69233629	9	69201951,69202987,69207333,69210591,69214104,69222550,69229608,69230451,69233053,	69202271,69203072,69207408,69210725,69214154,69222711,69229764,69230529,69239324,	0	MDM2	cmpl	cmpl	0,2,0,0,2,1,0,0,0,
17	NM_001145340	chr12	+	69202803	69244464	69202991	69233629	5	69202803,69202987,69207333,69229608,69233053,	69202866,69203072,69207408,69229764,69244464,	0	MDM2	cmpl	cmpl	-1,0,0,0,0,
17	NM_001278462	chr12	+	69202803	69244464	69202991	69233629	6	69202803,69202987,69207333,69229608,69230451,69233053,	69202866,69203072,69207408,69229764,69230529,69244464,	0	MDM2	cmpl	cmpl	-1,0,0,0,0,0,
17	NM_001367990	chr12	+	69202796	69239210	69202991	69233629	11	69202796,69202987,69207333,69210591,69214104,69218142,69218334,69222550,69229608,69230451,69233053,	69202866,69203072,69207408,69210725,69214154,69218210,69218431,69222711,69229764,69230529,69239210,	0	MDM2	cmpl	cmpl	-1,0,0,0,2,1,0,1,0,0,0,
778	NM_001369786	chr12	-	25358179	25403863	25368374	25398318	6	25358179,25368370,25378547,25380167,25398207,25403697,	25362845,25368494,25378707,25380346,25398329,25403863,	0	KRAS	cmpl	cmpl	-1,0,2,0,0,-1,
778	NM_001369787	chr12	-	25358179	25403863	25362728	25398318	5	25358179,25378547,25380167,25398207,25403697,	25362845,25378707,25380346,25398329,25403863,	0	KRAS	cmpl	cmpl	0,2,0,0,-1,
17	NM_002392	chr12	+	69201951	69239324	69202257	69233629	11	69201951,69202987,69207333,69210591,69214104,69218142,69218334,69222550,69229608,69230451,69233053,	69202271,69203072,69207408,69210725,69214154,69218210,69218431,69222711,69229764,69230529,69239324,	0	MDM2	cmpl	cmpl	0,2,0,0,2,1,0,1,0,0,0,
778	NM_004985	chr12	-	25358179	25403863	25362728	25398318	5	25358179,25378547,25380167,25398207,25403684,	25362845,25378707,25380346,25398329,25403863,	0	KRAS	cmpl	cmpl	0,2,0,0,-1,
1601	NM_006231	chr12	-	133200347	133263928	133201282	133263901	49	133200347,133201490,133202230,133202702,133208900,133209249,133210771,133212477,133214599,133215710,133218232,133218762,133219091,133219405,133219809,133219992,133220422,133225514,133225891,133226262,133233721,133233934,133234453,133235880,133237554,133238112,133240589,133240955,133241887,133244088,133244941,133245220,133245396,133248800,133249212,133249749,133250160,133251983,133252320,133252679,133253131,133253948,133254163,133256082,133256539,133256763,133257192,133257723,133263839,	133201396,133201580,133202356,133202903,133209094,133209381,133210964,133212610,133214725,133215884,133218437,133218983,133219315,133219582,133219916,133220146,133220563,133225658,133226101,133226475,133233844,133234015,133234556,133236095,133237750,133238270,133240734,133241048,133242036,133244234,133245088,133245323,133245525,133248908,133249425,133249863,133250293,133252103,133252406,133252790,133253239,133254029,133254305,133256237,133256632,133256808,133257273,133257865,133263928,	0	POLE	cmpl	cmpl	0,0,0,0,1,1,0,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,2,0,1,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,
778	NM_033360	chr12	-	25358179	25403863	25368374	25398318	6	25358179,25368370,25378547,25380167,25398207,25403684,	25362845,25368494,25378707,25380346,25398329,25403863,	0	KRAS	cmpl	cmpl	-1,0,2,0,0,-1,
104	NM_000059	chr13	+	32889644	32974405	32890597	32972907	27	32889644,32890558,32893213,32899212,32900237,32900378,32900635,32903579,32905055,32906408,32910401,32918694,32920963,32928997,32930564,32931878,32936659,32937315,32944538,32945092,32950806,32953453,32953886,32954143,32968825,32971034,32972298,	32889804,32890664,32893462,32899321,32900287,32900419,32900750,32903629,32905167,32907524,32915333,32918790,32921033,32929425,32930746,32932066,32936830,32937670,32944694,32945237,32950928,32953652,32954050,32954282,32969070,32971181,32974405,	0	BRCA2	cmpl	cmpl	-1,0,1,1,2,1,0,1,0,1,1,1,1,2,1,0,2,2,0,0,1,0,1,0,1,0,0,
803	NM_004119	chr13	-	28577410	28674713	28578188	28674647	24	28577410,28588588,28589293,28589726,28592603,28597486,28598997,28601224,28602314,28608023,28608218,28608437,28609631,28610071,28611321,28622411,28623520,28623771,28624231,28626681,28631483,28636003,28644627,28674604,	28578311,28588694,28589393,28589838,28592726,28597614,28599080,28601378,28602425,28608128,28608351,28608544,28609810,28610180,28611425,28622580,28623674,28623911,28624359,28626811,28631599,28636206,28644749,28674713,	0	FLT3	cmpl	cmpl	0,2,1,0,0,1,2,1,1,1,0,1,2,1,2,1,0,1,2,1,2,0,1,0,
803	NR_130706	chr13	-	28577410	28674713	28674713	28674713	25	28577410,28588588,28589293,28589726,28592603,28597486,28598997,28599420,28601224,28602314,28608023,28608218,28608437,28609631,28610071,28611321,28622411,28623520,28623771,28624231,28626681,28631483,28636003,28644627,28674604,	28578311,28588694,28589393,28589838,28592726,28597614,28599080,28599552,28601378,28602425,28608128,28608351,28608544,28609810,28610180,28611425,28622580,28623674,28623911,28624359,28626811,28631599,28636206,28644749,28674713,	0	FLT3	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
173	NM_001014431	chr14	-	105235685	105262085	105236677	105258980	14	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,
173	NM_001014432	chr14	-	105235685	105262085	105236677	105258980	15	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105259463,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105259547,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,-1,
173	NM_001382430	chr14	-	105235685	105262085	105236677	105258980	15	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105259463,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105259641,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,-1,
173	NM_001382431	chr14	-	105235685	105262085	105236677	105258980	15	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105260455,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105260598,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,-1,
173	NM_001382432	chr14	-	105235685	105262085	105236677	105258980	16	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105259463,105260455,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105259547,105260598,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,-1,-1,
173	NM_001382433	chr14	-	105235685	105262085	105236677	105258980	16	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105259463,105260480,105261820,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105259641,105260598,105262085,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,-1,-1,
173	NM_005163	chr14	-	105235685	105259938	105236677	105258980	14	105235685,105237081,105238701,105239214,105239587,105239791,105240248,105241274,105241412,105241988,105242995,105246424,105258934,105259463,	105236757,105237184,105238789,105239429,105239716,105239917,105240317,105241340,105241544,105242136,105243107,105246553,105259059,105259938,	0	AKT1	cmpl	cmpl	1,0,2,0,0,0,0,0,0,2,1,1,0,-1,
157	NM_001007156	chr15	-	88520595	88799962	88522575	88799384	16	88520595,88524456,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,88799514,88799874,	88522694,88524591,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799399,88799717,88799962,	0	NTRK3	cmpl	cmpl	1,1,1,0,1,1,1,0,1,2,2,2,2,0,-1,-1,
157	NM_001012338	chr15	-	88419987	88799962	88420165	88799384	20	88419987,88423500,88428924,88472421,88476242,88483853,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,88799514,88799874,	88420351,88423659,88428966,88472665,88476415,88483984,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799399,88799717,88799962,	0	NTRK3	cmpl	cmpl	0,0,0,2,0,1,1,0,1,1,1,0,1,2,2,2,2,0,-1,-1,
157	NM_001243101	chr15	-	88419987	88799962	88420165	88799384	18	88419987,88423500,88472421,88476242,88483853,88576087,88669501,88670392,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,88799514,88799874,	88420351,88423659,88472665,88476415,88483984,88576276,88669604,88670457,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799399,88799717,88799962,	0	NTRK3	cmpl	cmpl	0,0,2,0,1,1,0,1,1,0,1,2,2,2,2,0,-1,-1,
1276	NM_001289910	chr15	-	90627210	90643853	90627497	90634835	11	90627210,90628047,90628232,90628506,90630343,90630670,90631590,90631818,90633710,90634784,90643807,	90627585,90628140,90628330,90628619,90630495,90630807,90631734,90631979,90633876,90634876,90643853,	0	IDH2	cmpl	cmpl	2,2,0,1,2,0,0,1,0,0,-1,
1276	NM_001290114	chr15	-	90626278	90645700	90627497	90631962	9	90626278,90628047,90628232,90628506,90630343,90630670,90631590,90631818,90645507,	90627585,90628140,90628330,90628619,90630495,90630807,90631734,90631979,90645700,	0	IDH2	cmpl	cmpl	2,2,0,1,2,0,0,0,-1,
157	NM_001320134	chr15	-	88520595	88799400	88522575	88799384	13	88520595,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88522694,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799400,	0	NTRK3	cmpl	cmpl	1,1,0,1,1,1,0,1,2,2,2,2,0,
157	NM_001320135	chr15	-	88459492	88749205	88459776	88727484	16	88459492,88472421,88476242,88483853,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88749050,	88459791,88472665,88476415,88483984,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88749205,	0	NTRK3	cmpl	cmpl	0,2,0,1,1,0,1,1,1,0,1,2,2,2,0,-1,
157	NM_001375810	chr15	-	88402981	88799410	88420165	88799384	18	88402981,88423500,88428924,88472421,88476242,88483853,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88420351,88423659,88428966,88472665,88476415,88483984,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799410,	0	NTRK3	cmpl	cmpl	0,0,0,2,0,1,1,0,1,1,1,0,1,2,2,2,2,0,
157	NM_001375811	chr15	-	88402981	88799410	88420165	88799384	17	88402981,88423500,88472421,88476242,88483853,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88420351,88423659,88472665,88476415,88483984,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799410,	0	NTRK3	cmpl	cmpl	0,0,2,0,1,1,0,1,1,1,0,1,2,2,2,2,0,
157	NM_001375812	chr15	-	88402981	88799410	88420165	88799384	16	88402981,88423500,88472421,88476242,88483853,88576087,88669501,88670392,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88420351,88423659,88472665,88476415,88483984,88576276,88669604,88670457,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799410,	0	NTRK3	cmpl	cmpl	0,0,2,0,1,1,0,1,1,0,1,2,2,2,2,0,
157	NM_001375813	chr15	-	88520595	88799410	88522575	88799384	14	88520595,88524456,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88522694,88524591,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799410,	0	NTRK3	cmpl	cmpl	1,1,1,0,1,1,1,0,1,2,2,2,2,0,
157	NM_001375814	chr15	-	88520595	88799410	88522575	88799384	13	88520595,88524456,88576087,88669501,88670392,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,	88522694,88524591,88576276,88669604,88670457,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799410,	0	NTRK3	cmpl	cmpl	1,1,1,0,1,1,0,1,2,2,2,2,0,
1276	NM_002168	chr15	-	90626278	90645700	90627497	90645622	11	90626278,90628047,90628232,90628506,90630343,90630670,90631590,90631818,90633710,90634784,90645507,	90627585,90628140,90628330,90628619,90630495,90630807,90631734,90631979,90633876,90634876,90645700,	0	IDH2	cmpl	cmpl	2,2,0,1,2,0,0,1,0,1,0,
157	NM_002530	chr15	-	88402981	88799970	88420165	88799384	19	88402981,88423500,88472421,88476242,88483853,88576087,88669501,88670392,88671941,88678331,88679129,88679697,88680634,88690565,88726648,88727455,88799136,88799514,88799874,	88420351,88423659,88472665,88476415,88483984,88576276,88669604,88670457,88671965,88678628,88679271,88679840,88680792,88690634,88726720,88727530,88799399,88799717,88799970,	0	NTRK3	cmpl	cmpl	0,0,2,0,1,1,0,1,1,1,0,1,2,2,2,2,0,-1,-1,
136	NM_002755	chr15	+	66679249	66783882	66679685	66782953	11	66679249,66727364,66729083,66735617,66736993,66774092,66777327,66779565,66781552,66782055,66782839,	66679765,66727575,66729230,66735695,66737045,66774217,66777529,66779630,66781614,66782101,66783882,	0	MAP2K1	cmpl	cmpl	0,2,0,0,0,1,0,1,0,2,0,
601	NM_000548	chr16	+	2097985	2139491	2098616	2138611	42	2097985,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2127598,2129032,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2127727,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2139491,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001077183	chr16	+	2097895	2138721	2098616	2138611	40	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001114382	chr16	+	2097895	2138721	2098616	2138611	41	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2127598,2129032,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2127727,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001318827	chr16	+	2097895	2138721	2098616	2138611	39	2097895,2098587,2100400,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129032,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001318829	chr16	+	2097895	2138721	2100409	2138611	39	2097895,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129032,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001318831	chr16	+	2097895	2138721	2106197	2138611	38	2097895,2098587,2100400,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,-1,-1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
